      8781 4.390500e-02     1.92749430942129685e+01
      8801 4.400500e-02     1.92646909093140586e+01
      8821 4.410500e-02     1.92554272802925368e+01
      8841 4.420500e-02     1.92430399690871674e+01
      8861 4.430500e-02     1.92262925396886040e+01
      8881 4.440500e-02     1.92087773915951061e+01
      8901 4.450500e-02     1.91917666116936054e+01
      8921 4.460500e-02     1.91728042619611294e+01
      8941 4.470500e-02     1.91621249471101471e+01
      8961 4.480500e-02     1.91597747369895046e+01
      8981 4.490500e-02     1.91459059624244325e+01
      9001 4.500500e-02     1.91144859605296027e+01
      9021 4.510500e-02     1.90670147064059883e+01
      9041 4.520500e-02     1.90201729768879773e+01
      9061 4.530500e-02     1.89627126723496886e+01
      9081 4.540500e-02     1.89063946478542135e+01
      9101 4.550500e-02     1.88539228007690056e+01
      9121 4.560500e-02     1.88184201091652206e+01
      9141 4.570500e-02     1.88170518797097266e+01
      9161 4.580500e-02     1.88098158230392478e+01
      9181 4.590500e-02     1.88071583480156406e+01
      9201 4.600500e-02     1.88017231139680554e+01
      9221 4.610500e-02     1.88390318300573405e+01
      9241 4.620500e-02     1.88715277687171756e+01
      9261 4.630500e-02     1.89027089197842351e+01
      9281 4.640500e-02     1.89681166713546965e+01
      9301 4.650500e-02     1.90706231608873473e+01
      9321 4.660500e-02     1.91721231158433483e+01
      9341 4.670500e-02     1.92453576266000930e+01
      9361 4.680500e-02     1.93057173930193180e+01
      9381 4.690500e-02     1.93642649281959898e+01
      9401 4.700500e-02     1.94392843852690085e+01
      9421 4.710500e-02     1.95202375585898800e+01
      9441 4.720500e-02     1.95954914850429631e+01
      9461 4.730500e-02     1.96724518744995223e+01
      9481 4.740500e-02     1.97333226870049749e+01
      9501 4.750500e-02     1.97509629648721372e+01
      9521 4.760500e-02     1.97301433319843902e+01
      9541 4.770500e-02     1.96572121937656696e+01
      9561 4.780500e-02     1.95111840053950516e+01
      9581 4.790500e-02     1.93455754318134616e+01
      9601 4.800500e-02     1.91552718079327455e+01
      9621 4.810500e-02     1.89623212331986366e+01
      9641 4.820500e-02     1.88034305876527625e+01
      9661 4.830500e-02     1.87185227252670323e+01
      9681 4.840500e-02     1.87430516297238796e+01
      9701 4.850500e-02     1.87841363269298043e+01
      9721 4.860500e-02     1.88010272715449069e+01
      9741 4.870500e-02     1.87986222326867036e+01
      9761 4.880500e-02     1.87807119217972769e+01
      9781 4.890500e-02     1.87400391392056918e+01
      9801 4.900500e-02     1.86896978752028602e+01
      9821 4.910500e-02     1.86530491858687206e+01
      9841 4.920500e-02     1.86875553998441042e+01
      9861 4.930500e-02     1.87701167147843435e+01
      9881 4.940500e-02     1.88447342920016148e+01
      9901 4.950500e-02     1.88696939909535963e+01
      9921 4.960500e-02     1.89025132804502825e+01
      9941 4.970500e-02     1.89264738219568507e+01
      9961 4.980500e-02     1.89401158294830090e+01
      9981 4.990500e-02     1.88439863712452329e+01
     10001 5.000500e-02     1.88630597863499787e+01
     10021 5.010500e-02     1.88546518462783652e+01
     10041 5.020500e-02     1.89070882144831032e+01
     10061 5.030500e-02     1.89132785467732312e+01
     10081 5.040500e-02     1.88375620675286548e+01
     10101 5.050500e-02     1.87761292570470388e+01
     10121 5.060500e-02     1.87092372498882078e+01
     10141 5.070500e-02     1.86903382486813356e+01
     10161 5.080500e-02     1.86679677838143334e+01
     10181 5.090500e-02     1.86310548374460865e+01
     10201 5.100500e-02     1.86254190898411238e+01
     10221 5.110500e-02     1.86515614125049183e+01
     10241 5.120500e-02     1.86852983080097665e+01
     10261 5.130500e-02     1.86997204334065508e+01
     10281 5.140500e-02     1.87021463850113214e+01
     10301 5.150500e-02     1.87653606093477627e+01
     10321 5.160500e-02     1.88467919571970768e+01
     10341 5.170500e-02     1.89091370428346046e+01
     10361 5.180500e-02     1.89586784157578876e+01
     10381 5.190500e-02     1.90079996555046584e+01
     10401 5.200500e-02     1.90379375557234560e+01
     10421 5.210500e-02     1.90588123541489338e+01
     10441 5.220500e-02     1.90517647730914241e+01
     10461 5.230500e-02     1.90049591900282380e+01
     10481 5.240500e-02     1.90051011379983272e+01
     10501 5.250500e-02     1.90985722300551828e+01
     10521 5.260500e-02     1.92251840409534331e+01
     10541 5.270500e-02     1.93041783330415448e+01
     10561 5.280500e-02     1.93014654955842140e+01
     10581 5.290500e-02     1.92310623093352611e+01
     10601 5.300500e-02     1.93000768657745851e+01
     10621 5.310500e-02     1.93810937932153173e+01
     10641 5.320500e-02     1.93965905809231707e+01
     10661 5.330500e-02     1.93543460723703795e+01
     10681 5.340500e-02     1.93390855055269490e+01
     10701 5.350500e-02     1.94343980928353979e+01
     10721 5.360500e-02     1.94797621731628219e+01
