x-coordinate,y-coordinate
5.119869250735686189e-02,-2.905631330066520655e-03
5.120309777233837678e-02,-2.826436450662410480e-03
5.120738744870149267e-02,-2.747235111899983418e-03
4.819667315847746270e-02,1.751659864628813887e-02
4.822357057634945460e-02,1.744236107939784244e-02
4.816964180410739094e-02,1.759078754772129202e-02
4.814248010808873379e-02,1.766492879603367289e-02
4.811521453176306751e-02,1.773903193626133815e-02
4.808786775659527196e-02,1.781310517348640848e-02
4.806037262493643991e-02,1.788712337041785047e-02
4.803274153848210992e-02,1.796109102300697674e-02
4.800505055044913122e-02,1.803503626354231379e-02
4.797723636307273803e-02,1.810893516607545162e-02
5.000130158846671086e-02,1.138503093196261556e-02
5.001875368711734826e-02,1.130802373055699028e-02
4.998372557804212774e-02,1.146200996209396222e-02
4.996600407393401999e-02,1.153895560398223580e-02
4.994815031649543074e-02,1.161587068026652229e-02
4.993021133398507783e-02,1.169276595266234738e-02
4.991215503576114376e-02,1.176963368962506869e-02
4.989396850979083836e-02,1.184647076731078566e-02
4.987570487499901756e-02,1.192328960045758827e-02
4.985729699645122942e-02,1.200007388314863060e-02
4.983871058244165875e-02,1.207681522915058508e-02
4.982003099892925307e-02,1.215353394061407730e-02
4.980127419994283267e-02,1.223023378577704073e-02
4.978241330901282680e-02,1.230690811388744817e-02
4.976341234995945023e-02,1.238354784351276480e-02
4.974427760130819415e-02,1.246015429793921429e-02
4.972502031762740526e-02,1.253673002752136827e-02
4.970563563169230065e-02,1.261327361034493381e-02
4.968612979651523126e-02,1.268978639412151992e-02
4.966652824091518509e-02,1.276627471934505681e-02
4.964685982875953474e-02,1.284274592178249845e-02
4.962704933188478301e-02,1.291918035247826939e-02
4.960706106708001606e-02,1.299556856186134986e-02
4.958696569978872370e-02,1.307192864425188623e-02
4.956679626665604771e-02,1.314826919397526182e-02
4.954653594243742243e-02,1.322458566867486598e-02
4.952613335238009035e-02,1.330086421841290140e-02
4.950560085578891573e-02,1.337710795351573778e-02
4.948494484604509802e-02,1.345331828182211135e-02
4.946414251225408898e-02,1.352948877544664710e-02
4.944323869483796541e-02,1.360563155009446128e-02
4.942224113326457863e-02,1.368174847432883715e-02
4.940109354353874188e-02,1.375782383238169024e-02
4.937984722461709330e-02,1.383387174399165059e-02
4.935852396786067492e-02,1.390989806899191675e-02
4.933706284304264361e-02,1.398588560955378937e-02
4.931544853265028977e-02,1.406182971112216427e-02
4.929371211869213593e-02,1.413773895985111564e-02
4.927190463583175362e-02,1.421362783338564820e-02
4.924998545946891737e-02,1.428948449043017897e-02
4.922791697531173072e-02,1.436529787669733882e-02
4.920570911850183360e-02,1.444107054367219090e-02
4.918339103309053023e-02,1.451681080431161015e-02
4.916098931250152682e-02,1.459252637713255238e-02
4.913850584573464797e-02,1.466821775509764142e-02
4.911586866592074913e-02,1.474386321670045907e-02
4.909306643744364151e-02,1.481945916792410702e-02
4.907017669522911740e-02,1.489502865053388310e-02
4.904720365941363236e-02,1.497057282489409544e-02
4.902412853895017630e-02,1.504608590129566208e-02
4.900093353347596131e-02,1.512156224941000812e-02
4.897759395412197569e-02,1.519699399577387200e-02
4.895410664063546552e-02,1.527237989083491017e-02
4.893049622102201707e-02,1.534772730954725960e-02
4.890678492111243114e-02,1.542304304097130360e-02
4.888298430060750155e-02,1.549833059194985312e-02
4.885909192238219179e-02,1.557358907537084031e-02
4.883509116788997684e-02,1.564881307619800377e-02
4.881095813217683349e-02,1.572399473891418833e-02
4.878667313343064416e-02,1.579912744946790348e-02
4.876225362271490588e-02,1.587421655926754549e-02
4.873772372037886436e-02,1.594926966639573923e-02
4.871310065732496752e-02,1.602429225844078861e-02
4.868839135713998179e-02,1.609928650040253970e-02
4.866358025667346515e-02,1.617424711934335041e-02
4.863863382815861169e-02,1.624916282908162729e-02
4.861353773940602779e-02,1.632402850026072605e-02
4.858832503306228373e-02,1.639885500874174729e-02
4.856304751057881341e-02,1.647365966066137791e-02
4.853764076293084345e-02,1.654842045515807561e-02
4.851207680766037728e-02,1.662312770787947522e-02
4.848639611285184003e-02,1.669779489846269505e-02
4.846061266071553103e-02,1.677242662019995043e-02
4.843474533924969905e-02,1.684702936014688401e-02
4.840879999114915816e-02,1.692160505435915535e-02
4.838267403637812325e-02,1.699611749078740186e-02
4.835639656563510413e-02,1.707057679398992292e-02
4.833010010247724281e-02,1.714502940112868148e-02
4.830365311110502297e-02,1.721942848689715991e-02
4.827702808915612653e-02,1.729376423254081266e-02
4.825034267886108008e-02,1.736807827274278876e-02
5.108085876912774742e-02,4.526306023205156452e-03
5.107385778926833847e-02,4.604955074950712289e-03
5.106673268030767487e-02,4.683592938412182473e-03
5.105946425896778357e-02,4.762217736637254679e-03
5.105206597428874754e-02,4.840830414874646749e-03
5.104452264738743722e-02,4.919429261172024448e-03
5.103686418487113352e-02,4.998017025601516998e-03
5.102912845434652567e-02,5.076597220006633104e-03
5.102125399590596438e-02,5.155163554521204929e-03
5.101326122683200875e-02,5.233718041262868173e-03
5.100519653576253420e-02,5.312265173081110251e-03
5.099694976489500126e-02,5.390793271171446036e-03
5.098854300125685995e-02,5.469304552997432921e-03
5.098006881926164802e-02,5.547808540534788363e-03
5.097146136052965043e-02,5.626297955626781422e-03
5.096272770743597025e-02,5.704773518326032057e-03
5.095391736273633537e-02,5.783240481041462128e-03
5.094498081122120214e-02,5.861693137607607886e-03
5.093590156598978153e-02,5.940129456805600880e-03
5.092669128820678792e-02,6.018550486237696923e-03
5.091733772493272497e-02,6.096954521181659377e-03
5.090787050404331493e-02,6.175344951403899385e-03
5.089832308800731203e-02,6.253725640365529609e-03
5.088865073187939098e-02,6.332091004138235522e-03
5.087883003283664995e-02,6.410437924945841873e-03
5.086887619354252960e-02,6.488768029484325364e-03
5.085883639979520837e-02,6.567087191104313028e-03
5.084869475056372212e-02,6.645393190047530971e-03
5.083840952687751491e-02,6.723680478842321805e-03
5.082799220847365740e-02,6.801950327129796525e-03
5.081743728405857530e-02,6.880201693636023470e-03
5.080674590785887179e-02,6.958434540389468737e-03
5.079597214520444742e-02,7.036656134769310803e-03
5.078508905944520424e-02,7.114862513904597272e-03
5.077405997479052940e-02,7.193048463322807701e-03
5.076295682777285517e-02,7.271224009000452904e-03
5.075172745472011915e-02,7.349381400991714976e-03
5.074030016544432697e-02,7.427510163007307320e-03
5.072876751031993314e-02,7.505623453004887403e-03
5.071717460655423421e-02,7.583727805012512556e-03
5.070548923628553223e-02,7.661818397662664877e-03
5.069361650994209240e-02,7.739880659444743800e-03
5.068158923738116245e-02,7.817919341266124297e-03
5.066949175619232110e-02,7.895947115585982140e-03
5.065732728948448005e-02,7.973964536818275647e-03
5.064501710142282204e-02,8.051959005633893551e-03
5.063251482744038356e-02,8.129922961916703772e-03
5.061992697069189751e-02,8.207873203147020985e-03
5.060723807796338458e-02,8.285806955171519730e-03
5.059440251576049347e-02,8.363716734149914678e-03
5.058148216242722844e-02,8.441612530847505957e-03
5.056845968791526952e-02,8.519491257597227099e-03
5.055529209418437031e-02,8.597345612716668362e-03
5.054199321683905399e-02,8.675177670710519304e-03
5.052855651629858946e-02,8.752986011211031162e-03
5.051498540295956685e-02,8.830771035806239330e-03
5.050132874856237686e-02,8.908541103707437459e-03
5.048756997268118857e-02,8.986293144977548428e-03
5.047366877703297200e-02,9.064019871590753979e-03
5.045962104560391265e-02,9.141720216145877986e-03
5.044547067581378608e-02,9.219401980214534872e-03
5.043123698939402932e-02,9.297068500419003456e-03
5.041685682329434537e-02,9.374707975639457597e-03
5.040237131029954437e-02,9.452327971079936900e-03
5.038780438360451058e-02,9.529932681743093908e-03
5.037304871866675471e-02,9.607501665715799388e-03
5.035814301354885059e-02,9.685042058906067133e-03
5.034316913288724993e-02,9.762569251146184166e-03
5.032812514378731672e-02,9.840082922095668913e-03
5.031293210884262707e-02,9.917567442629950450e-03
5.029755014690136944e-02,9.995014735297763631e-03
5.028206800239001795e-02,1.007244204803975883e-02
5.026652678234980881e-02,1.014985753855187148e-02
5.025089005334899828e-02,1.022725379133785327e-02
5.023505630487801188e-02,1.030460991273430930e-02
5.021908172520220259e-02,1.038193718088826351e-02
5.020304370475589528e-02,1.045925124892677603e-02
5.018691705047508694e-02,1.053654688652841225e-02
5.017067325542627632e-02,1.061381799712179594e-02
5.015429657964769194e-02,1.069106105726564532e-02
5.013778579813255726e-02,1.076827558004990124e-02
5.012112802446466731e-02,1.084545848888978335e-02
5.010433724479383677e-02,1.092261258956875487e-02
5.008747090713495942e-02,1.099975022762277217e-02
5.007049658222413602e-02,1.107686413300417588e-02
5.005337249218157897e-02,1.115394495301950950e-02
5.003611408616840533e-02,1.123099579707277640e-02
3.435208647127135223e-02,-1.923483800374848826e-02
3.428316216557572571e-02,-1.919501836670713807e-02
3.442100622985715813e-02,-1.927466550748038396e-02
3.448993281266388850e-02,-1.931448120240667268e-02
3.455887474792642550e-02,-1.935427030578314861e-02
3.462782547184391907e-02,-1.939404417831546920e-02
3.469676203630413236e-02,-1.943384258363383202e-02
3.476569167852167769e-02,-1.947365298317782836e-02
3.483462489558358799e-02,-1.951345718848558966e-02
3.490355904096894418e-02,-1.955325978449707833e-02
3.497248785466994941e-02,-1.959307162181183823e-02
3.504142196948709098e-02,-1.963287427068649560e-02
3.511038289476000468e-02,-1.967263044934952979e-02
3.517933867997403291e-02,-1.971239554480302969e-02
3.524826464803848536e-02,-1.975221231031058788e-02
3.531717320228029700e-02,-1.979205921902247450e-02
3.538611791228966907e-02,-1.983184348664612795e-02
2.952658822039792852e-02,-1.644884377152094554e-02
2.945765968835517210e-02,-1.640903145248355857e-02
2.959553046160725773e-02,-1.648863234553613055e-02
2.966446636209682519e-02,-1.652843190218757780e-02
2.973339458660914647e-02,-1.656824475344751552e-02
2.980233422326774781e-02,-1.660803783772656431e-02
2.987128243173687095e-02,-1.664781608024671483e-02
2.994021845273240473e-02,-1.668761542369607068e-02
3.000912881260388992e-02,-1.672745919100026776e-02
3.007805539655711291e-02,-1.676727487116165191e-02
3.014700213807246232e-02,-1.680705565484737554e-02
3.021594399516429330e-02,-1.684684489436813828e-02
3.028488463658138979e-02,-1.688663623849084167e-02
3.035382674991502286e-02,-1.692642503436754195e-02
3.042276856497628384e-02,-1.696621434656496105e-02
3.049170932041351742e-02,-1.700600549378791446e-02
3.056065225306334177e-02,-1.704579287055026787e-02
3.062959577214001070e-02,-1.708557923171565018e-02
3.069852310983534061e-02,-1.712539361595465451e-02
3.076745072280622634e-02,-1.716520752348387260e-02
3.083639454443731082e-02,-1.720499336069020169e-02
3.090532342009133515e-02,-1.724480508142248875e-02
3.097425023596625179e-02,-1.728462036947007660e-02
3.104319368340963808e-02,-1.732440685478370962e-02
3.111212639394687202e-02,-1.736421193342940414e-02
3.118104529807278619e-02,-1.740404092465634711e-02
3.124996884607409917e-02,-1.744386187293473986e-02
3.131891949146922011e-02,-1.748363587690985113e-02
3.138786926076157779e-02,-1.752341139827120683e-02
3.145679191442386086e-02,-1.756323389573818949e-02
3.152570881906730654e-02,-1.760306635296736075e-02
3.159464817768967843e-02,-1.764285991024695452e-02
3.166360485769302568e-02,-1.768262345943067554e-02
3.173253169047286770e-02,-1.772243871670252380e-02
3.180146524840838512e-02,-1.776224232360898436e-02
3.187042268728091515e-02,-1.780200455808998716e-02
3.193935234260109057e-02,-1.784181492363695262e-02
3.200827811330417272e-02,-1.788163202656222264e-02
3.207721727810985968e-02,-1.792142593079452950e-02
3.214614393525182245e-02,-1.796124149243406506e-02
3.221506961371913003e-02,-1.800105875416796453e-02
3.228400940981104167e-02,-1.804085156481012586e-02
3.235296276120690206e-02,-1.808062087874115834e-02
3.242191474704793352e-02,-1.812039257011914886e-02
3.249084728416691548e-02,-1.816019795345040835e-02
3.255975394349681223e-02,-1.820004812011330117e-02
3.262867317799786337e-02,-1.823987651956258255e-02
3.269761476471221701e-02,-1.827966623517568445e-02
3.276655273131014179e-02,-1.831946221584038192e-02
3.283548866106924397e-02,-1.835926172190964142e-02
3.290442626135109405e-02,-1.839905833635726434e-02
3.297336390397571232e-02,-1.843885487674125009e-02
3.304229918247292980e-02,-1.847865551384068536e-02
3.311123825660448883e-02,-1.851844957341631376e-02
3.318018807974557755e-02,-1.855822500619586438e-02
3.324913425072862500e-02,-1.859800677243612574e-02
3.331806607506850038e-02,-1.863781338994169312e-02
3.338698550626006262e-02,-1.867764146093366107e-02
3.345591184041326466e-02,-1.871745758374931609e-02
3.352485618955194924e-02,-1.875724250903595611e-02
3.359380917567108410e-02,-1.879701246470017947e-02
3.366273482515443061e-02,-1.883682976555966365e-02
3.373165936489183614e-02,-1.887664899029047744e-02
3.380061265372569235e-02,-1.891641842168915316e-02
3.386953974854273186e-02,-1.895623322049481974e-02
3.393846421104340649e-02,-1.899605257842795422e-02
3.400741756444166514e-02,-1.903582189796880833e-02
3.407634445595702360e-02,-1.907563704947341787e-02
3.414526826455124148e-02,-1.911545753893713340e-02
3.421422060930311149e-02,-1.915522860488921841e-02
2.352873203091251919e-02,-1.298704199794809520e-02
2.345982302339596343e-02,-1.294719588053076104e-02
2.359767454773030460e-02,-1.302683009723727692e-02
2.366662683651508253e-02,-1.306660125742481818e-02
2.373553208536533649e-02,-1.310645385705191610e-02
2.380445375490432974e-02,-1.314627803092334457e-02
2.387340933505831264e-02,-1.318604349550250333e-02
2.394231592140163775e-02,-1.322589378072924760e-02
2.401123657085260654e-02,-1.326571972023640571e-02
2.408019227891370143e-02,-1.330548496341714751e-02
2.414910187824642271e-02,-1.334533002927324082e-02
2.421801262895642223e-02,-1.338517311581151857e-02
2.428695079016782166e-02,-1.342496876427842767e-02
2.435587275922998160e-02,-1.346479244271683168e-02
2.442480046627783230e-02,-1.350460618988456700e-02
2.449373475374485784e-02,-1.354440854099700497e-02
2.456264021758430838e-02,-1.358426077001534393e-02
2.463155289670148143e-02,-1.362410051456572346e-02
2.470049180456787216e-02,-1.366389487195036022e-02
2.476943151850156954e-02,-1.370368783459663918e-02
2.483834730697798490e-02,-1.374352219822117492e-02
2.490725078539558768e-02,-1.378337786330300838e-02
2.497617986476888957e-02,-1.382318922818926397e-02
2.504512257594836838e-02,-1.386297700428326674e-02
2.511405195753802291e-02,-1.390278784625851617e-02
2.518295459852621515e-02,-1.394264496087223824e-02
2.525187368323246473e-02,-1.398247361907940800e-02
2.532081011452429545e-02,-1.402227226334630192e-02
2.538972707369260146e-02,-1.406210461192071437e-02
2.545864966156993064e-02,-1.410192721620593184e-02
2.552758701073968781e-02,-1.414172426877654577e-02
2.559652251749114371e-02,-1.418152450991857702e-02
2.566544912235960152e-02,-1.422134016397789275e-02
2.573436143129825826e-02,-1.426118055897076381e-02
2.580326289157352029e-02,-1.430103971709697878e-02
2.587218526737128030e-02,-1.434086267935177905e-02
2.594112123921131843e-02,-1.438066211918179703e-02
2.601003973192240332e-02,-1.442049181293062268e-02
2.607895110420496709e-02,-1.446033383179593651e-02
2.614787286435949973e-02,-1.450015786933346595e-02
2.621680896167074074e-02,-1.453995708828089914e-02
2.628572991670137873e-02,-1.457978252255772225e-02
2.635464955779533852e-02,-1.461961022428238249e-02
2.642359623669279442e-02,-1.465939110727822008e-02
2.649254022187604030e-02,-1.469917666427664540e-02
2.656146777485878310e-02,-1.473899067757112290e-02
2.663038480278633741e-02,-1.477882290678844690e-02
2.669930065902960392e-02,-1.481865716327789538e-02
2.676821845610334941e-02,-1.485848806185161540e-02
2.683713594263446856e-02,-1.489831949796175704e-02
2.690604997214003299e-02,-1.493815691224101641e-02
2.697497196278728776e-02,-1.497798055926604678e-02
2.704391687106589073e-02,-1.501776452270020025e-02
2.711288099127407217e-02,-1.505751510553971981e-02
2.718179875697880263e-02,-1.509734622951666543e-02
2.725069631296454450e-02,-1.513721233617895678e-02
2.731981152067866278e-02,-1.517669962175109515e-02
2.738889612826152578e-02,-1.521623972944480957e-02
2.745773121259974248e-02,-1.525621371768669764e-02
2.752666494641461958e-02,-1.529601700839017774e-02
2.759571707002516153e-02,-1.533561480462903096e-02
2.766476648673820218e-02,-1.537521706103116628e-02
2.773381188760793911e-02,-1.541482636752497526e-02
2.780290446009403907e-02,-1.545435330248798311e-02
2.787203582066474436e-02,-1.549381239558866169e-02
2.794108143702233801e-02,-1.553342123329899682e-02
2.801004197673429355e-02,-1.557317821274541852e-02
2.807896830990267226e-02,-1.561299431965696739e-02
2.814789251453667790e-02,-1.565281412048789150e-02
2.821683089613609072e-02,-1.569260938720667617e-02
2.828577831279852767e-02,-1.573238899142656577e-02
2.835471146258582847e-02,-1.577219331039074121e-02
2.842363809711513645e-02,-1.581200891705610706e-02
2.849256797093226157e-02,-1.585181891165792986e-02
2.856149721778402512e-02,-1.589162999264441545e-02
2.863042731334490207e-02,-1.593143960262116687e-02
2.869935644862572216e-02,-1.597125087686198514e-02
2.876828106054341375e-02,-1.601106999001339348e-02
2.883722512127324250e-02,-1.605085539874402667e-02
2.890618592995695610e-02,-1.609061178722248978e-02
2.897512419764418715e-02,-1.613040724268333809e-02
2.904403514993496652e-02,-1.617025000377510582e-02
2.911295013566125855e-02,-1.621008575644825381e-02
2.918190784933765575e-02,-1.624984750283750903e-02
2.925085625102826284e-02,-1.628962539499233253e-02
2.931978174675264892e-02,-1.632944297558848457e-02
2.938872341814725495e-02,-1.636923253711061038e-02
1.746283132698245311e-02,-9.483887546363187204e-03
1.739388914443234027e-02,-9.444098874729507306e-03
1.753178224418529968e-02,-9.523661090136997798e-03
1.760072381567730562e-02,-9.563450823217531718e-03
1.766964934043547056e-02,-9.603268348781454980e-03
1.773858418379938712e-02,-9.643069734887247182e-03
1.780752889733261748e-02,-9.682854025375171869e-03
1.787645375966178188e-02,-9.722672695028820866e-03
1.794538172696170594e-02,-9.762485989415752019e-03
1.801432512752047799e-02,-9.802272556650431373e-03
1.808326856029696117e-02,-9.842059065514819488e-03
1.815221292564336494e-02,-9.881843960360865015e-03
1.822115185831704384e-02,-9.921638265469457166e-03
1.829007413991605088e-02,-9.961461405510898745e-03
1.835900773239073497e-02,-1.000126495582812601e-02
1.842795263097635888e-02,-1.004104892636769990e-02
1.849687908269984429e-02,-1.008086484540013025e-02
1.856580973303374391e-02,-1.012067349508078036e-02
1.863474936534498250e-02,-1.016046658946547290e-02
1.870367661916192206e-02,-1.020028111922864807e-02
1.877260279290067155e-02,-1.024009752313505620e-02
1.884154610305236247e-02,-1.027988424679807805e-02
1.891050787105997763e-02,-1.031963898665756371e-02
1.897943400894690907e-02,-1.035945542222501022e-02
1.904834269333607194e-02,-1.039930208630551051e-02
1.911729967256725962e-02,-1.043906511795976086e-02
1.918623526604498059e-02,-1.047886517842036569e-02
1.925513874028790193e-02,-1.051872086711462886e-02
1.932407034917184643e-02,-1.055852785714252347e-02
1.939302954112581343e-02,-1.059828707084517485e-02
1.946197904288575128e-02,-1.063806304534232507e-02
1.953088718235020463e-02,-1.067791064870616570e-02
1.959980908064838656e-02,-1.071773444333832918e-02
1.966875106472608728e-02,-1.075752346840543397e-02
1.973767682599242290e-02,-1.079734058391060292e-02
1.980660753408219205e-02,-1.083714913238088308e-02
1.987554803996769218e-02,-1.087694071421543666e-02
1.994448549767026749e-02,-1.091673757378938681e-02
2.001342811302404476e-02,-1.095652550670574849e-02
2.008236135360677577e-02,-1.099632966556604932e-02
2.015126845283325696e-02,-1.103617907175646548e-02
2.022019200319462306e-02,-1.107600000325291434e-02
2.028913503576657701e-02,-1.111578721362356005e-02
2.035807256449456010e-02,-1.115558395043888922e-02
2.042701501106469406e-02,-1.119537217497660123e-02
2.049594741896978295e-02,-1.123517777538187226e-02
2.056485378792272112e-02,-1.127502844593213267e-02
2.063378072308615085e-02,-1.131484351700198787e-02
2.070272052970696663e-02,-1.135463631337008811e-02
2.077164071257513178e-02,-1.139446308474995756e-02
2.084057031918324157e-02,-1.143427353840656413e-02
2.090951188182111481e-02,-1.147406329137436003e-02
2.097844991352292715e-02,-1.151385915792359736e-02
2.104738946310999448e-02,-1.155365239526610563e-02
2.111632544391455618e-02,-1.159345181397733633e-02
2.118524804856296295e-02,-1.163327439393733141e-02
2.125415928998513129e-02,-1.167311663314808158e-02
2.132306884612522255e-02,-1.171296178785479966e-02
2.139198886053346460e-02,-1.175278885123568103e-02
2.146092599379260946e-02,-1.179258627522804075e-02
2.152986107219492448e-02,-1.183238725434776310e-02
2.159878050020490672e-02,-1.187221533273455192e-02
2.166771492159133561e-02,-1.191201745046294169e-02
2.173665112391942947e-02,-1.195181648433879008e-02
2.180557054986670407e-02,-1.199164456626882445e-02
2.187450436086351910e-02,-1.203144774069220442e-02
2.194344163375307882e-02,-1.207124492106926433e-02
2.201236219268728686e-02,-1.211107104134220500e-02
2.208128321196457799e-02,-1.215089636357400034e-02
2.215020351452910014e-02,-1.219072292922346486e-02
2.221912333549823371e-02,-1.223055032840135621e-02
2.228806680808551391e-02,-1.227033675857056201e-02
2.235701941798111728e-02,-1.231010736765262084e-02
2.242595746340778767e-02,-1.234990321151669887e-02
2.249488222943567609e-02,-1.238972204873649112e-02
2.256380196515376038e-02,-1.242954959349804912e-02
2.263272361301182575e-02,-1.246937382835587756e-02
2.270164704499222710e-02,-1.250919497350524122e-02
2.277056510678718282e-02,-1.254902541841626876e-02
2.283948533553521731e-02,-1.258885211073101917e-02
2.290843638897779172e-02,-1.262862541914119667e-02
2.297737461052144770e-02,-1.266842093076954619e-02
2.304627498228456473e-02,-1.270828197531500940e-02
2.311519125302091693e-02,-1.274811551328727810e-02
2.318411356925124608e-02,-1.278793859600602101e-02
2.325303386484532664e-02,-1.282776517170063774e-02
2.332198466413620830e-02,-1.286753891936656159e-02
2.339092293134761164e-02,-1.290733435132305172e-02
1.146482260144212478e-02,-6.022340324891075139e-03
1.139588719122091275e-02,-5.982539910648271460e-03
1.153376726545322396e-02,-6.062124699184556070e-03
1.160272448019799077e-02,-6.101887317633606332e-03
1.167167494558149846e-02,-6.141661634330561684e-03
1.174061208459396127e-02,-6.181459049849840660e-03
1.180954960468941911e-02,-6.221255804618811870e-03
1.187849584698597895e-02,-6.261037442122111170e-03
1.194745135619366960e-02,-6.300803018976696736e-03
1.201640812387115217e-02,-6.340566415079232007e-03
1.208535018444189223e-02,-6.380355298623330805e-03
1.215428698991494194e-02,-6.420153289447927056e-03
1.222324186258371206e-02,-6.459919970118196443e-03
1.229218557928990832e-02,-6.499705981631343638e-03
1.236111796356547873e-02,-6.539511631544004180e-03
1.243006746689466480e-02,-6.579287618267009273e-03
1.249901875711103075e-02,-6.619060510328123904e-03
1.256796568555495694e-02,-6.658840960878106320e-03
1.263691636913533492e-02,-6.698614902711034699e-03
1.270586589921694244e-02,-6.738390844179839231e-03
1.277481313247307883e-02,-6.778170766888980299e-03
1.284376111935693274e-02,-6.817949383350361235e-03
1.291270735324133619e-02,-6.857731037939174962e-03
1.298165170304205369e-02,-6.897515957892835260e-03
1.305059640849991036e-02,-6.937300261426001917e-03
1.311954168866841762e-02,-6.977083569042842603e-03
1.318848603752606138e-02,-7.016868490506975205e-03
1.325742803807390333e-02,-7.056657481184169800e-03
1.332636957072079638e-02,-7.096447282588036823e-03
1.339531170864251448e-02,-7.136236035274175736e-03
1.346425388392074804e-02,-7.176024723304482746e-03
1.353319412437013931e-02,-7.215816763092341816e-03
1.360213256977091216e-02,-7.255611913655284594e-03
1.367107315173647121e-02,-7.295403362963767332e-03
1.374002399493639941e-02,-7.335177027712276067e-03
1.380897583279623760e-02,-7.374948967555173228e-03
1.387791518635955214e-02,-7.414742544068702625e-03
1.394685019875632585e-02,-7.454543644152494472e-03
1.401579358524390924e-02,-7.494330231342936563e-03
1.408474790111431153e-02,-7.534097877052958053e-03
1.415369126708157857e-02,-7.573884498247903350e-03
1.422262383225161159e-02,-7.613689836592220719e-03
1.429155920953355079e-02,-7.653490301607025585e-03
1.436050375268995566e-02,-7.693274884322749523e-03
1.442945768595252712e-02,-7.733043195261015898e-03
1.449841222898558615e-02,-7.772810447622565538e-03
1.456734893087635076e-02,-7.812608614008526714e-03
1.463628390678788083e-02,-7.852409773567190637e-03
1.470523277262977824e-02,-7.892186867815212739e-03
1.477416961483678237e-02,-7.931984792932196895e-03
1.484310375063394374e-02,-7.971787407192735403e-03
1.491205166914416971e-02,-8.011566142793939346e-03
1.498099987013154673e-02,-8.051344388530437199e-03
1.504994666013487539e-02,-8.091125080042629869e-03
1.511889161220666446e-02,-8.130908956899029691e-03
1.518782358406775730e-02,-8.170715318255826476e-03
1.525675596943665627e-02,-8.210520963094191868e-03
1.532570113424524746e-02,-8.250304471346009069e-03
1.539464635965307436e-02,-8.290087874694988118e-03
1.546359007305043130e-02,-8.329873896962587329e-03
1.553253440934046319e-02,-8.369658840322017138e-03
1.560147645156055411e-02,-8.409447758753456348e-03
1.567041725370135058e-02,-8.449238825883493079e-03
1.573935856762300953e-02,-8.489029006245525297e-03
1.580829981101848289e-02,-8.528819308765979781e-03
1.587724116157365056e-02,-8.568609425738893393e-03
1.594618245191120609e-02,-8.608399646986293619e-03
1.601512215610831000e-02,-8.648192615795247118e-03
1.608405849569553153e-02,-8.687991414873703910e-03
1.615299663140101413e-02,-8.727787101551462423e-03
1.622194839782680267e-02,-8.767559166293131465e-03
1.629089643334090051e-02,-8.807337695492059929e-03
1.635983014382597078e-02,-8.847141048488882387e-03
1.642876533735558239e-02,-8.886941831564321506e-03
1.649769953916155676e-02,-8.926744333038241427e-03
1.656663484509613912e-02,-8.966544921279682653e-03
1.663558636948278546e-02,-9.006317405335226983e-03
1.670453403037968493e-02,-9.046096583096581434e-03
1.677346426954811481e-02,-9.085905948252360337e-03
1.684239260422078222e-02,-9.125718612784045405e-03
1.691133440671890864e-02,-9.165507943308479760e-03
1.698028489007778752e-02,-9.205282233348892687e-03
1.704921883777642602e-02,-9.245085170190832022e-03
1.711814444672968630e-02,-9.284902554588270532e-03
1.718707838731382484e-02,-9.324705506827010021e-03
1.725602642142806675e-02,-9.364484043716829811e-03
1.732496423608925751e-02,-9.404280281168459280e-03
5.468061762455631372e-03,-2.558639869066052768e-03
5.399127520027346798e-03,-2.518837438964114956e-03
5.536997394789341942e-03,-2.598439891829677946e-03
5.605933479292867123e-03,-2.638239131418869399e-03
5.674868218013050768e-03,-2.678040701961511508e-03
5.743804358176556046e-03,-2.717839845109203643e-03
5.812740997007927873e-03,-2.757638124546558153e-03
5.881676314001211929e-03,-2.797438693512893995e-03
5.950611178612152594e-03,-2.837240046045116058e-03
6.019547459728626787e-03,-2.877038945066337852e-03
6.088484756909462101e-03,-2.916836084139906755e-03
6.157419107752444033e-03,-2.956638326427695352e-03
6.226354127924476484e-03,-2.996439409365923151e-03
6.295292021585605774e-03,-3.036235515230083833e-03
6.364227630080478322e-03,-3.076035579207554282e-03
6.433161314864048637e-03,-3.115838975237720122e-03
6.502096000242721385e-03,-3.155640638137973807e-03
6.571033699196563056e-03,-3.195437081158039247e-03
6.639971225664233548e-03,-3.235233823006911005e-03
6.708905886370888395e-03,-3.275035528708793251e-03
6.777839006292147271e-03,-3.314839903036212194e-03
6.846774939838808256e-03,-3.354639403773678960e-03
6.915713768170848527e-03,-3.394433890531791623e-03
6.984649997914474905e-03,-3.434232878519833439e-03
7.053584569906641739e-03,-3.474034737880857954e-03
7.122518772284758271e-03,-3.513837237302631228e-03
7.191452395480861688e-03,-3.553640739919085474e-03
7.260388817235407383e-03,-3.593439395273579414e-03
7.329326513705360958e-03,-3.633235842639040425e-03
7.398259716974799755e-03,-3.673040072316742250e-03
7.467193652158344262e-03,-3.712843034444854914e-03
7.536130693022334223e-03,-3.752640617594870873e-03
7.605067447070548194e-03,-3.792438697497027122e-03
7.674002789486972405e-03,-3.832239222364626149e-03
7.742938082349604990e-03,-3.872039833151671648e-03
7.811875125937926996e-03,-3.911837411663021853e-03
