# Time forceX forceY forceZ
0.0021 9.85884 -1.92957e-07 -1.49728e-12 9.85884 9.85884
0.0021 9.85884 -1.92957e-07 -1.49728e-12 9.85884 9.85884
0.00215 9.87173 -1.73507e-06 -1.39438e-12 9.87173 9.87173
0.00215 9.87172 -5.42735e-07 -1.52262e-12 9.87172 9.87172
0.00215 9.87168 -1.64852e-07 -1.54848e-12 9.87168 9.87168
0.00215 9.87168 -1.64852e-07 -1.54848e-12 9.87168 9.87168
0.0022 9.88458 -1.82873e-06 -1.3974e-12 9.88458 9.88458
0.0022 9.88458 -9.89491e-07 -1.41716e-12 9.88458 9.88458
0.0022 9.8846 -3.61313e-07 -1.55128e-12 9.8846 9.8846
0.0022 9.8846 -3.61313e-07 -1.55128e-12 9.8846 9.8846
0.00225 9.89755 -1.72248e-06 -1.37496e-12 9.89755 9.89755
0.00225 9.89755 -9.03853e-07 -1.47111e-12 9.89755 9.89755
0.00225 9.89755 -4.00493e-07 -1.53062e-12 9.89755 9.89755
0.00225 9.89755 -4.00493e-07 -1.53062e-12 9.89755 9.89755
0.0023 9.91056 -2.21765e-06 -1.37709e-12 9.91056 9.91056
0.0023 9.91055 -6.79929e-07 -1.44646e-12 9.91055 9.91055
0.0023 9.91051 -4.20253e-07 -1.53063e-12 9.91051 9.91051
0.0023 9.91051 -4.20253e-07 -1.53063e-12 9.91051 9.91051
0.00235 9.92351 -2.31004e-06 -1.3622e-12 9.92351 9.92351
0.00235 9.92351 -1.02232e-06 -1.51502e-12 9.92351 9.92351
0.00235 9.92355 -5.5663e-07 -1.57165e-12 9.92355 9.92355
0.00235 9.92355 -5.5663e-07 -1.57165e-12 9.92355 9.92355
0.0024 9.93664 -2.39758e-06 -1.40962e-12 9.93664 9.93664
0.0024 9.93662 -6.64904e-07 -1.5512e-12 9.93662 9.93662
0.0024 9.93645 -5.76689e-07 -1.52167e-12 9.93645 9.93645
0.0024 9.93645 -5.76689e-07 -1.52167e-12 9.93645 9.93645
0.00245 9.9494 -2.49745e-06 -1.34711e-12 9.9494 9.9494
0.00245 9.94941 -8.75499e-07 -1.44655e-12 9.94941 9.94941
0.00245 9.94952 -7.47827e-07 -1.5388e-12 9.94952 9.94952
0.00245 9.94952 -7.47827e-07 -1.5388e-12 9.94952 9.94952
0.0025 9.96263 -2.36259e-06 -1.39823e-12 9.96263 9.96263
0.0025 9.96263 -1.26653e-06 -1.50021e-12 9.96263 9.96263
0.0025 9.96259 -7.79669e-07 -1.53057e-12 9.96259 9.96259
0.0025 9.96259 -7.79669e-07 -1.53057e-12 9.96259 9.96259
0.00255 9.97572 -2.67783e-06 -1.32645e-12 9.97572 9.97572
0.00255 9.97571 -1.23843e-06 -1.51489e-12 9.97571 9.97571
0.00255 9.97567 -8.57348e-07 -1.51666e-12 9.97567 9.97567
0.00255 9.97567 -8.57348e-07 -1.51666e-12 9.97567 9.97567
0.0026 9.98881 -2.54701e-06 -1.32939e-12 9.98881 9.98881
0.0026 9.9888 -1.23659e-06 -1.47333e-12 9.9888 9.9888
0.0026 9.98874 -9.25243e-07 -1.49467e-12 9.98874 9.98874
0.0026 9.98874 -9.25243e-07 -1.49467e-12 9.98874 9.98874
0.00265 10.0019 -2.8492e-06 -1.35537e-12 10.0019 10.0019
0.00265 10.0018 -1.28435e-06 -1.53557e-12 10.0018 10.0018
0.00265 10.0017 -9.99357e-07 -1.55792e-12 10.0017 10.0017
0.00265 10.0017 -9.99357e-07 -1.55792e-12 10.0017 10.0017
0.0027 10.0148 -2.93456e-06 -1.28518e-12 10.0148 10.0148
0.0027 10.0148 -1.15897e-06 -1.51493e-12 10.0148 10.0148
0.0027 10.0146 -1.10624e-06 -1.47353e-12 10.0146 10.0146
0.0027 10.0146 -1.10624e-06 -1.47353e-12 10.0146 10.0146
0.00275 10.0275 -3.25904e-06 -1.33799e-12 10.0275 10.0275
0.00275 10.0275 -1.48654e-06 -1.49641e-12 10.0275 10.0275
0.00275 10.0274 -1.18489e-06 -1.51289e-12 10.0274 10.0274
0.00275 10.0274 -1.18489e-06 -1.51289e-12 10.0274 10.0274
0.0028 10.0403 -3.10792e-06 -1.31749e-12 10.0403 10.0403
0.0028 10.0403 -1.4288e-06 -1.56104e-12 10.0403 10.0403
0.0028 10.0402 -1.25836e-06 -1.52705e-12 10.0402 10.0402
0.0028 10.0402 -1.25836e-06 -1.52705e-12 10.0402 10.0402
0.00285 10.0529 -3.20585e-06 -1.30886e-12 10.0529 10.0529
0.00285 10.0529 -1.4077e-06 -1.50008e-12 10.0529 10.0529
0.00285 10.0527 -1.29166e-06 -1.57141e-12 10.0527 10.0527
0.00285 10.0527 -1.29166e-06 -1.57141e-12 10.0527 10.0527
0.0029 10.0652 -3.08131e-06 -1.40233e-12 10.0652 10.0652
0.0029 10.0652 -1.58552e-06 -1.55385e-12 10.0652 10.0652
0.0029 10.065 -1.40008e-06 -1.49812e-12 10.065 10.065
0.0029 10.065 -1.40008e-06 -1.49812e-12 10.065 10.065
0.00295 10.0774 -3.60968e-06 -1.27646e-12 10.0774 10.0774
0.00295 10.0773 -1.69819e-06 -1.50272e-12 10.0773 10.0773
0.00295 10.0771 -1.45797e-06 -1.50236e-12 10.0771 10.0771
0.00295 10.0771 -1.45797e-06 -1.50236e-12 10.0771 10.0771
0.003 10.0892 -3.43582e-06 -1.31137e-12 10.0892 10.0892
0.003 10.0892 -1.77961e-06 -1.44922e-12 10.0892 10.0892
0.003 10.089 -1.55e-06 -1.46192e-12 10.089 10.089
0.003 10.089 -1.55e-06 -1.46192e-12 10.089 10.089
0.00305 10.101 -3.07403e-06 -1.30271e-12 10.101 10.101
0.00305 10.101 -1.72304e-06 -1.49292e-12 10.101 10.101
0.00305 10.1009 -1.61698e-06 -1.56109e-12 10.1009 10.1009
0.00305 10.1009 -1.61698e-06 -1.56109e-12 10.1009 10.1009
0.0031 10.1126 -3.33965e-06 -1.31559e-12 10.1126 10.1126
0.0031 10.1126 -1.79603e-06 -1.48177e-12 10.1126 10.1126
0.0031 10.1126 -1.69399e-06 -1.59323e-12 10.1126 10.1126
0.0031 10.1126 -1.69399e-06 -1.59323e-12 10.1126 10.1126
0.00315 10.1244 -3.62786e-06 -1.29901e-12 10.1244 10.1244
0.00315 10.1244 -1.87078e-06 -1.4673e-12 10.1244 10.1244
0.00315 10.1244 -1.76313e-06 -1.48953e-12 10.1244 10.1244
0.00315 10.1244 -1.76313e-06 -1.48953e-12 10.1244 10.1244
0.0032 10.136 -3.48359e-06 -1.30707e-12 10.136 10.136
0.0032 10.136 -1.96266e-06 -1.49026e-12 10.136 10.136
0.0032 10.1359 -1.82067e-06 -1.48717e-12 10.1359 10.1359
0.0032 10.1359 -1.82067e-06 -1.48717e-12 10.1359 10.1359
0.00325 10.1469 -3.5489e-06 -1.37927e-12 10.1469 10.1469
0.00325 10.1469 -2.04897e-06 -1.46166e-12 10.1469 10.1469
0.00325 10.1469 -1.86216e-06 -1.51051e-12 10.1469 10.1469
0.00325 10.1469 -1.86216e-06 -1.51051e-12 10.1469 10.1469
0.0033 10.1584 -3.61135e-06 -1.35576e-12 10.1584 10.1584
0.0033 10.1584 -2.0642e-06 -1.46657e-12 10.1584 10.1584
0.0033 10.1586 -1.97056e-06 -1.44356e-12 10.1586 10.1586
0.0033 10.1586 -1.97056e-06 -1.44356e-12 10.1586 10.1586
0.00335 10.1703 -3.46952e-06 -1.38726e-12 10.1703 10.1703
0.00335 10.1704 -2.11691e-06 -1.55367e-12 10.1704 10.1704
0.00335 10.1711 -2.04442e-06 -1.57455e-12 10.1711 10.1711
0.00335 10.1711 -2.04442e-06 -1.57455e-12 10.1711 10.1711
0.0034 10.1837 -3.36555e-06 -1.36034e-12 10.1837 10.1837
0.0034 10.1837 -2.13353e-06 -1.45169e-12 10.1837 10.1837
0.0034 10.1843 -2.11776e-06 -1.53753e-12 10.1843 10.1843
0.0034 10.1843 -2.11776e-06 -1.53753e-12 10.1843 10.1843
0.00345 10.1975 -3.81555e-06 -1.27649e-12 10.1975 10.1975
0.00345 10.1977 -2.18179e-06 -1.42063e-12 10.1977 10.1977
0.00345 10.2003 -2.21169e-06 -1.4826e-12 10.2003 10.2003
0.00345 10.2003 -2.21169e-06 -1.4826e-12 10.2003 10.2003
0.0035 10.2165 -3.96784e-06 -1.2969e-12 10.2165 10.2165
0.0035 10.2166 -2.30725e-06 -1.50957e-12 10.2166 10.2166
0.0035 10.2182 -2.34531e-06 -1.47627e-12 10.2182 10.2182
0.0035 10.2182 -2.34531e-06 -1.47627e-12 10.2182 10.2182
0.00355 10.2362 -3.96399e-06 -1.38764e-12 10.2362 10.2362
0.00355 10.2369 -2.5353e-06 -1.44271e-12 10.2369 10.2369
0.00355 10.2439 -2.61922e-06 -1.45209e-12 10.2439 10.2439
0.00355 10.2439 -2.61922e-06 -1.45209e-12 10.2439 10.2439
0.0036 10.2698 -4.099e-06 -1.38433e-12 10.2698 10.2698
0.0036 10.2703 -2.9668e-06 -1.44527e-12 10.2703 10.2703
0.0036 10.2753 -3.26082e-06 -1.3575e-12 10.2753 10.2753
