Time F_xx F_xy F_xz F_yx F_yy F_yz F_zx F_zy F_zz sigma_xx sigma_yy sigma_zz sigma_xy sigma_yz sigma_zx meanLamellarSpacing mean_eq_strain_ferr mean_eq_strain_cem
5.372999999999998 1.0002061589939801 0.004000351715643871 -0.0017006087305844405 -0.0031190839204524876 0.9994413545379409 -0.000256970420511163 0.001329150421488599 -0.0002693706670726663 0.999010848884923 -119888060.47589971 -238587512.74449375 -305340806.5416627 67616896.03569299 -40765344.78328078 -40765344.78328078 80.13971772525613 0.0 0.0
5.571999999999998 1.00024153308672 0.003892554458640681 -0.0016374130110701605 -0.0034222798365103574 0.999261581762124 -0.00034919390733140606 0.001454203802180399 -0.00035713886872898725 0.998673099985772 -170086898.5056141 -321682753.38734096 -412923132.49643946 35947193.98876177 -54707885.40423148 -54707885.40423148 80.12770443952441 0.0 0.0
5.770999999999998 1.0002769071794602 0.003784757201637491 -0.0015742172915558807 -0.003725475752568227 0.9990818089863069 -0.0004414173941516491 0.0015792571828721989 -0.0004449070703853082 0.998335351086621 -220327566.6971833 -404811096.56199676 -520553170.03200364 4271300.099939911 -68657287.45303543 -68657287.45303543 80.1156799969781 0.0 0.0
5.969999999999998 1.0003122812722 0.003676959944634301 -0.0015110215720416007 -0.0040286716686260965 0.99890203621049 -0.0005336408809718921 0.0017043105635639987 -0.0005326752720416292 0.99799760218747 -270610088.351017 -487972560.37815285 -628230947.2985014 -27410786.452808276 -82613555.14096284 -82613555.14096284 80.10364402741112 0.0 0.0
6.168999999999998 1.00077173122065 0.00445544280923005 -0.001807318681691486 -0.007489544340624125 0.998548611326212 -0.0004435530662745507 0.003199582911378891 -0.0005026502769315896 0.997730925263358 -232148808.56773502 -552102054.6450888 -672608340.4179015 -220788335.77635577 -69690897.03135954 -69690897.03135954 80.10258808555994 0.00011317999963734582 0.0
6.367999999999998 1.0013064609068 0.005391253506062309 -0.0021674310864592755 -0.011510951347996193 0.998164360623864 -0.00032110229864509105 0.0049380893953695 -0.0004517152468926086 0.997476864666176 -270103550.08587223 -573192132.6944883 -649424899.6557853 -307592579.53957677 -42021205.59880553 -42021205.59880553 80.10722844795707 0.0012496287994690455 0.0
6.5669999999999975 1.00184119059295 0.006327064202894569 -0.0025275434912270653 -0.015532358355368259 0.997780109921516 -0.00019865153101563147 0.0066765958793601095 -0.00040078021685362766 0.997222804068994 -302965382.7432595 -589115883.2279109 -632368986.1885602 -356904549.89331424 -22428711.550590716 -22428711.550590716 80.10823913859385 0.0027391131238718265 0.0
6.765999999999997 1.0023759202791 0.007262874899726828 -0.002887655895994855 -0.019553765362740328 0.9973958592191681 -7.620076338617183e-05 0.008415102363350718 -0.00034984518681464665 0.996968743471812 -328830906.63139415 -600689474.4488847 -622531045.2290227 -384703479.60170937 -9745627.94418764 -9745627.94418764 80.10843501177061 0.004401566861731379 0.0
6.964999999999997 1.00291064996525 0.008198685596559088 -0.0032477683007626447 -0.023575172370112394 0.99701160851682 4.6250004243287754e-05 0.010153608847341325 -0.0002989101567756657 0.9967146828746299 -346397100.60112196 -610713437.669212 -618414214.959756 -405756439.03543895 -1619643.4127830109 -1619643.4127830109 80.1088280060255 0.006127454861070615 0.0
7.163999999999997 1.0075745282701198 0.007655908669511413 -0.003028379082298765 -0.030094188341082694 0.9942936983811481 0.00048786829487742724 0.012988655355655555 1.6709048946622477e-05 0.994547209272696 -227182995.7109956 -740780087.6943375 -719715812.9979597 -381792777.3425509 17150854.15638293 17150854.15638293 80.12169098242184 0.011644574225215872 0.0
7.362999999999997 1.01311962731679 0.006797579505660064 -0.002685315736925675 -0.03714623061525999 0.991077751171291 0.000997601605665011 0.01605771955208765 0.00038881573118669516 0.991971385334382 -192632412.45265937 -844471643.2317392 -810513343.013653 -380581711.4968084 27401038.478258442 27401038.478258442 80.13006534391845 0.018387631784515582 0.0003801958417595848
7.561999999999997 1.0186647263634598 0.005939250341808714 -0.0023422523915525855 -0.044198272889437284 0.9878618039614341 0.0015073349164525952 0.019126783748519748 0.0007609224134267679 0.989395561396068 -212106034.6986124 -932690955.2920368 -893667745.6567471 -386767546.33005786 31797928.146111257 31797928.146111257 80.13121227247636 0.025301095589588922 0.002206815979900418
7.760999999999997 1.02420982541013 0.0050809211779573645 -0.001999189046179496 -0.051250315163614585 0.984645856751577 0.002017068227240179 0.022195847944951847 0.0011330290956668406 0.9868197374577541 -262030305.33266112 -1018844860.4377301 -979211474.9644848 -391302873.456499 32940614.559005313 32940614.559005313 80.12648184660222 0.03229541615842555 0.0053409964860909225
7.959999999999996 1.0297549244567998 0.004222592014106016 -0.0016561257008064062 -0.05830235743779187 0.98142990954172 0.0025268015380277625 0.025264912141383947 0.0015051357779069133 0.9842439135194401 -331320648.5762984 -1109842085.7956483 -1071189872.017986 -394650200.5245645 33242991.896005034 33242991.896005034 80.11647346251394 0.0393455326460512 0.00919885750946665
8.158999999999997 1.03705488980847 0.0040423138452361 -0.001698226493682278 -0.06193964803788046 0.9781212204940221 0.0024867425930748324 0.02688957664159508 0.0013981822272699943 0.9807002800652671 -215811957.41226643 -1124325201.9182715 -1128673124.345121 -299554126.8866077 9638132.88847966 9638132.88847966 80.11964592977111 0.04623911325357313 0.012963683148152412
8.357999999999997 1.0447963309601398 0.004032614543028201 -0.001837223925111358 -0.06471788161304096 0.9747892001663641 0.0023083711309544626 0.02815087014904618 0.0011707103790539455 0.9769131725190541 -136266994.80346304 -1107552696.5526638 -1139408579.4562383 -231463971.66482544 -4588667.084718656 -4588667.084718656 80.12033680404038 0.05348039271940123 0.01703973564613031
8.556999999999997 1.0525377721118099 0.0040229152408203005 -0.0019762213565404376 -0.06749611518820146 0.971457179838706 0.0021299996688340928 0.029412163656497278 0.0009432385308378965 0.973126064972841 -97070321.30069901 -1099004207.200638 -1142405292.0118823 -202035179.76456827 -10095153.782456696 -10095153.782456696 80.1151003433161 0.06079952236779987 0.021388297086063848
8.755999999999997 1.06027921326348 0.0040132159386124 -0.0021152187879695176 -0.07027434876336196 0.968125159511048 0.001951628206713723 0.030673457163948377 0.0007157666826218478 0.969338957426628 -79938399.29526123 -1102579727.453521 -1151746751.4459229 -187021939.012818 -12694523.856951533 -12694523.856951533 80.10450986500771 0.0681424047135906 0.025927842467285963
8.954999999999997 1.06802065441515 0.004003516636404501 -0.0022542162193985972 -0.07305258233852245 0.96479313918339 0.001773256744593353 0.031934750671399476 0.000488294834405799 0.965551849880415 -80331095.85465074 -1118760151.0566137 -1171194987.7993624 -177950515.29672465 -14185198.392582955 -14185198.392582955 80.08899944962187 0.07549715640695155 0.030631875822790814
9.153999999999996 1.0748218782949799 0.002864139553873227 -0.0017564667202540924 -0.07299020452166462 0.9624017472598321 0.0012015770558062525 0.031901044251198406 -0.00013224551686639264 0.961965202822738 -57276159.271879666 -1095119669.9664414 -1194266277.7776618 -139730505.792537 -39193810.08041738 -39193810.08041738 80.07515141887151 0.08172611632030696 0.03448306391823514
9.352999999999996 1.0813483633616099 0.0013946618212474283 -0.001072654806331573 -0.07209777792142472 0.960285214285524 0.0005149696384476933 0.03148892876122881 -0.0008676435476030532 0.958437131881841 -40573937.69848004 -1073322281.2748353 -1207686466.821465 -109990936.00971235 -58091786.39107948 -58091786.39107948 80.05945827204907 0.08768725551950496 0.03822462291047851
9.551999999999996 1.08787484842824 -7.481591137837012e-05 -0.0003888428924090537 -0.07120535132118483 0.958168681311216 -0.00017163777891086624 0.031076813271259208 -0.0016030415783397137 0.9549090609409441 -35125605.38900341 -1068077510.4576601 -1219269280.0464318 -94653030.01692116 -67133920.21536736 -67133920.21536736 80.04054173543814 0.09366500327821427 0.042072419476037605
9.750999999999996 1.09440133349487 -0.001544293644004169 0.0002949690215134659 -0.07031292472094493 0.956052148336908 -0.0008582451962694257 0.030664697781289607 -0.002338439609076374 0.951380990000047 -39233275.81118418 -1074643884.5523179 -1235330578.0114043 -85591989.82393064 -72325338.61452352 -72325338.61452352 80.01872510569649 0.09964815917240179 0.04599656597399436
9.949999999999996 1.1009278185615 -0.003013771376629968 0.0009787809354359855 -0.06942049812070503 0.9539356153626001 -0.001544852613627985 0.03025258229132001 -0.0030738376398130344 0.94785291905915 -52547367.27703077 -1091014463.4318812 -1258108925.0897586 -79527656.66526406 -75878063.82702367 -75878063.82702367 79.99410464177964 0.105634923432407 0.04997311129398511
10.148999999999996 1.1093168838527099 -0.00574247128891157 0.002201851991164309 -0.06459999642881344 0.950551336515256 -0.0015528155988270848 0.028108358799479063 -0.003134168458022434 0.944344681625069 -11842069.29332604 -1115304908.5166187 -1202437681.3692186 -9647366.60784646 -33243300.073129278 -33243300.073129278 79.97620804457432 0.1129101068097176 0.05488039686862779
10.347999999999995 1.1183309760649198 -0.008893728979601207 0.0036058824904516484 -0.058461348733011745 0.9467416395897121 -0.001333045553100165 0.025382891011708063 -0.002967966654578364 0.940843099730188 24035498.32950622 -1111200436.0537655 -1145307730.6526556 38093151.172143266 -5062309.568016134 -5062309.568016134 79.9567286589556 0.12079793673571061 0.06019416927544573
10.546999999999995 1.1273450682771298 -0.012044986670290844 0.005009912989738987 -0.05232270103721005 0.9429319426641681 -0.0011132755073732451 0.022657423223937066 -0.002801764851134294 0.9373415178353071 50623475.106374376 -1098686438.8438313 -1112477362.4291937 60163808.35971837 5530829.167239291 5530829.167239291 79.93244098354245 0.12871360939067467 0.06556402648987147
10.745999999999995 1.1363591604893397 -0.015196244360980481 0.0064139434890263265 -0.04618405334140835 0.9391222457386241 -0.0008935054616463253 0.019931955436166066 -0.0026355630476902242 0.933839935940426 69179883.14899036 -1089039456.5744789 -1093791737.392981 72558370.73282926 9970763.41487393 9970763.41487393 79.90349988911194 0.13663313401977864 0.0709962339802506
10.944999999999995 1.1453732527015497 -0.01834750205167012 0.007817973988313666 -0.04004540564560666 0.9353125488130801 -0.0006737354159194054 0.017206487648395066 -0.0024693612442461543 0.930338354045545 79408567.50076917 -1085498384.5916476 -1085583712.5121808 80725581.23830244 12033259.215378193 12033259.215378193 79.87007290219523 0.14455379447850533 0.07647347456268562
11.143999999999995 1.1503753145932798 -0.020266334548202362 0.008622568052918306 -0.033659641713763525 0.9333142749205281 -0.0003883775995902802 0.014432096025704232 -0.0022184846302158476 0.928810867521096 161805674.34504172 -977634170.1732224 -958196047.972968 170869227.5680264 22529512.252323885 22529512.252323885 79.86821525023998 0.14915541113820344 0.07920316746899285
11.342999999999995 1.1538450037931598 -0.02171444908863276 0.009198210701498274 -0.027179493108432345 0.932007863991966 -7.796889865614243e-05 0.011639018216064844 -0.0019352669426977377 0.9280373757561869 257017197.56712332 -815048335.0147715 -775847810.1748356 265599385.215959 32882487.40324197 32882487.40324197 79.87837055515743 0.1527910993017854 0.08120899207050615
11.541999999999994 1.1573146929930398 -0.02316256362906316 0.009773853350078245 -0.02069934450310116 0.930701453063404 0.00023243980227799531 0.008845940406425458 -0.001652049255179628 0.927263883991278 369128412.1392087 -653931431.7418019 -604811318.7998389 315784379.7707731 38019458.80981537 38019458.80981537 79.88683712205703 0.15654119154568624 0.08339125116731136
11.740999999999994 1.1607843821929198 -0.02461067816949356 0.010349495998658214 -0.014219195897769977 0.929395042134842 0.000542848503212133 0.006052862596786069 -0.001368831567661518 0.926490392226369 496639667.2757884 -496077779.7041132 -441815554.0119568 345238628.3288661 40725930.6114019 40725930.6114019 79.89430581799913 0.16031724744335804 0.08566763984416234
11.939999999999994 1.1642540713927998 -0.026058792709923957 0.010925138647238182 -0.007739047292438791 0.92808863120628 0.0008532572041462708 0.003259784787146683 -0.0010856138801434083 0.9257169004614599 634049601.6198447 -339915838.71649754 -282957235.4574903 364292271.1903984 42204986.108439006 42204986.108439006 79.90110795404806 0.16409775285802544 0.08802150394208214
12.138999999999994 1.16521159287751 -0.02767496852945995 0.011595202153911079 -0.005041569536690028 0.9276525295255079 0.0009384728566883823 0.0021040545411048404 -0.0010115968234054795 0.925431724194038 672659598.4654247 -331546391.99055046 -274064755.54240316 349821237.1798242 42584479.18111021 42584479.18111021 79.89893508865828 0.16494721441875757 0.08843551653314163
12.337999999999994 1.16508472542042 -0.02936368878601995 0.012306022865516178 -0.003976899341912323 0.9275921009013359 0.0009264828768310444 0.0016550930275512478 -0.0010278821972201594 0.925357331594596 627041020.1272489 -362834018.05438524 -311984240.0730643 281183992.5308558 38029996.6410701 38029996.6410701 79.893096801361 0.16494721441875757 0.08843551653314163
12.536999999999994 1.16495785796333 -0.031052409042579946 0.013016843577121278 -0.002912229147134619 0.9275316722771639 0.0009144928969737064 0.0012061315139976552 -0.0010441675710348396 0.925282938995154 582386062.530879 -393594119.28549725 -349441065.7897133 212516313.1696214 33443967.108005565 33443967.108005565 79.88734489516636 0.16494721441875757 0.08843551653314163
12.735999999999994 1.16483099050624 -0.03274112929913994 0.013727664288726377 -0.0018475589523569147 0.9274712436529919 0.0009025029171163683 0.0007571700004440625 -0.0010604529448495195 0.925208546395712 538692663.9717968 -423825723.0090282 -386434698.92907095 143819178.29154858 28827316.307215262 28827316.307215262 79.88168615039328 0.16494721441875757 0.0884356609796989
12.934999999999993 1.16470412304915 -0.03442984955569994 0.014438485000331477 -0.000782888757579211 0.92741081502882 0.0008905129372590304 0.00030820848689047014 -0.0010767383186641995 0.9251341537962701 495930464.72320175 -453511627.5035677 -422951329.5614696 75098156.91778497 24186959.333212573 24186959.333212573 79.87612005701713 0.16494721441875757 0.08843788863003693
13.133999999999993 1.16468522151596 -0.035278922414247786 0.014788698150051195 -0.00027521576518332007 0.927472281532604 0.0007792074283763988 0.00010061013216754107 -0.0011654170811034358 0.925079397716154 494310270.43725353 -439611025.9314546 -430475176.0939944 38819745.451879315 6495571.828164559 6495571.828164559 79.87664816734126 0.16494721441875757 0.08843984298089398
13.332999999999993 1.16471869151302 -0.035720703624506085 0.014963989721244395 -3.772798289805227e-05 0.927592876270098 0.0006197264763098489 1.0090921653534152e-05 -0.0012892120395172756 0.9250341668133231 512358040.84614897 -404711089.480546 -424067702.3942469 18282960.85868455 -17522391.286292307 -17522391.286292307 79.88010470324295 0.16494721441875757 0.08844180756237117
