(
(2579    (1.3965520832727074 0.02107887328140519 -0.023765948147426136 0.14392238140282065 0.4863474188246047 0.5304734021470031 -0.06332328206402012 -0.2143081088900678 1.2451500160279358))
(2580    (1.3965726209474563 0.021009525048750154 -0.023703081021296667 0.1439426359145436 0.48591084978326265 0.5310672375981839 -0.06338837414909017 -0.21452638310055505 1.2457292379161087))
(2581    (1.3965931510018168 0.02094019873479738 -0.023640217934479908 0.14396283352842731 0.4854743687032558 0.5316611552427482 -0.06345350637164629 -0.21474468829246166 1.246308657975395))
(2582    (1.3966136734375816 0.020870894328274846 -0.023577358876749596 0.14398297424759046 0.4850379755132254 0.5322551551764797 -0.06351867874218699 -0.21496302450097343 1.2468882762984395))
(2583    (1.3966341882565425 0.020801611817914165 -0.023514503837880184 0.14400305807514246 0.4846016701418277 0.5328492374951753 -0.06358389127121723 -0.21518139176128107 1.247468092977918))
(2584    (1.3967436681664267 0.020824686108280203 -0.023427967916791265 0.14395447709260087 0.4840890682280996 0.5333804217563844 -0.06366216158705866 -0.2154519598026157 1.2481483356108487))
(2585    (1.3968531496508096 0.020847717636502668 -0.023341362130744534 0.14390588191349582 0.4835766432139827 0.533911726841587 -0.06374047040964816 -0.2157225698188876 1.248828885350912))
(2586    (1.3969626327072675 0.020870706408894827 -0.023254686453496952 0.14385727251988764 0.4830643949356829 0.5344431528947727 -0.06381881776056976 -0.2159932218848256 1.249509742368382))
(2587    (1.3970721173333325 0.020893652431742318 -0.023167940858803727 0.143808648893791 0.4825523232294637 0.5349747000599472 -0.0638972036614279 -0.21626391607517412 1.2501909068336536))
(2588    (1.3971816035265356 0.020916555711317546 -0.023081125320401553 0.14376001101721766 0.4820404279316543 0.5355063684811384 -0.0639756281338365 -0.21653465246468337 1.2508723789171956))
(2589    (1.397291091284405 0.020939416253879697 -0.02299423981200856 0.14371135887217637 0.4815287088786486 0.5360381583023975 -0.06405409119941892 -0.21680543112810935 1.2515541587895505))
(2590    (1.3974005806044663 0.020962234065674733 -0.022907284307324364 0.14366269244067284 0.48101716590690574 0.5365700696677982 -0.064132592879808 -0.21707625214021384 1.2522362466213357))
(2591    (1.3975100714842434 0.020985009152935382 -0.02282025878002998 0.14361401170470983 0.4805057988529493 0.5371021027214364 -0.06421113319664605 -0.2173471155757642 1.2529186425832421))
(2592    (1.3976195639212579 0.02100774152188117 -0.02273316320378791 0.14356531664628705 0.47999460755336826 0.5376342576074316 -0.06428971217158488 -0.21761802150953385 1.2536013468460354))
(2593    (1.3977290579130284 0.02103043117871839 -0.022645997552242055 0.14351660724740103 0.4794835918448159 0.5381665344699251 -0.06436832982628576 -0.21788897001630184 1.2542843595805548))
(2594    (1.397838553457072 0.02105307812964013 -0.022558761799017762 0.1434678834900455 0.47897275156401065 0.5386989334530817 -0.06444698618241944 -0.21815996117085307 1.2549676809577142))
(2595    (1.3979480505509034 0.02107568238082628 -0.0224714559177218 0.14341914535621114 0.47846208654773564 0.5392314547010891 -0.0645256812616662 -0.21843099504797847 1.2556513111485021))
(2596    (1.3980575491920348 0.02109824393844349 -0.022384079881942336 0.1433703928278854 0.4779515966328381 0.5397640983581575 -0.06460441508571577 -0.2187020717224746 1.2563352503239806))
(2597    (1.3981670493779765 0.021120762808645235 -0.02229663366524897 0.14332162588705283 0.47744128165623057 0.5402968645685204 -0.06468318767626746 -0.2189731912691442 1.257019498655287))
(2598    (1.3982765511062358 0.02114323899757178 -0.02220911724119269 0.1432728445156949 0.4769311414548897 0.5408297534764339 -0.06476199905503002 -0.2192443537627956 1.2577040563136326))
(2599    (1.3983860543743185 0.02116567251135018 -0.02212153058330589 0.14322404869579003 0.4764211758658567 0.5413627652261777 -0.06484084924372176 -0.21951555927824346 1.258388923470303))
(2600    (1.3984955591797275 0.02118806335609431 -0.02203387366510235 0.1431752384093136 0.47591138472623723 0.5418958999620537 -0.06491973826407048 -0.21978680789030808 1.2590741002966592))
(2601    (1.398605065519964 0.02121041153790485 -0.02194614646007724 0.14312641363823786 0.4754017678732015 0.5424291578283879 -0.06499866613781355 -0.2200580996738159 1.2597595869641358))
(2602    (1.3987145733925266 0.02123271706286928 -0.021858348941707104 0.14307757436453206 0.4748923251439838 0.5429625389695285 -0.06507763288669782 -0.22032943470359942 1.260445383644243))
(2603    (1.3988240827949114 0.02125497993706189 -0.021770481083449856 0.14302872057016233 0.47438305637588274 0.5434960435298476 -0.06515663853247973 -0.22060081305449697 1.2611314905085644))
(2604    (1.3989335937246126 0.0212772001665438 -0.021682542858744797 0.14297985223709175 0.4738739614062614 0.5440296716537403 -0.06523568309692525 -0.22087223480135315 1.2618179077287595))
(2605    (1.3990431061791224 0.02129937775736294 -0.021594534241012563 0.1429309693472803 0.4733650400725467 0.5445634234856249 -0.06531476660180986 -0.22114370001901848 1.2625046354765619))
(2606    (1.39915262015593 0.02132151271555406 -0.021506455203655156 0.1428820718826849 0.4728562922122299 0.5450972991699429 -0.06539388906891865 -0.22141520878234966 1.26319167392378))
(2607    (1.399262135652522 0.021343605047138742 -0.02141830572005594 0.14283315982525935 0.47234771766286643 0.5456312988511594 -0.06547305052004623 -0.2216867611662095 1.2638790232422976))
(2608    (1.3993716526663842 0.02136565475812538 -0.021330085763579594 0.14278423315695427 0.4718393162620753 0.5461654226737626 -0.06555225097699681 -0.22195835724546684 1.2645666836040728))
(2609    (1.3994811711949993 0.021387661854509216 -0.021241795307572156 0.14273529185971728 0.4713310878475399 0.5466996707822642 -0.06563149046158413 -0.22222999709499683 1.2652546551811388))
(2610    (1.399590691235847 0.02140962634227231 -0.02115343432536098 0.14268633591549293 0.4708230322570072 0.5472340433211995 -0.06571076899563157 -0.2225016807896806 1.2659429381456038))
(2611    (1.3997002127864058 0.021431548227383565 -0.021065002790254764 0.14263736530622256 0.47031514932828855 0.5477685404351273 -0.06579008660097203 -0.2227734084044058 1.2666315326696511))
(2612    (1.3998097358441512 0.021453427515798717 -0.020976500675543495 0.14258838001384444 0.4698074388992585 0.5483031622686297 -0.06586944329944801 -0.22304518001406587 1.267320438925539))
(2613    (1.3999192604065571 0.02147526421346035 -0.020887927954498505 0.14253938002029368 0.46929990080785583 0.5488379089663129 -0.06594883911291165 -0.22331699569356087 1.2680096570856008))
(2614    (1.4000287864710943 0.02149705832629788 -0.0207992846003724 0.14249036530750223 0.46879253489208256 0.5493727806728057 -0.06602827406322462 -0.22358885551779686 1.2686991873222446))
(2615    (1.4001383140352321 0.02151880986022759 -0.020710570586399104 0.14244133585739904 0.4682853409900048 0.5499077775327619 -0.06610774817225827 -0.2238607595616864 1.2693890298079546))
(2616    (1.4002478430964371 0.02154051882115259 -0.02062178588579383 0.14239229165190978 0.4677783189397521 0.5504428996908577 -0.06618726146189348 -0.22413270790014816 1.2700791847152895))
(2617    (1.4003573736521733 0.021562185214962854 -0.020532930471753082 0.14234323267295707 0.4672714685795174 0.5509781472917941 -0.0662668139540208 -0.22440470060810724 1.2707696522168836))
(2618    (1.400466905699903 0.02158380904753522 -0.020444004317454637 0.1422941589024603 0.46676478974755736 0.551513520480295 -0.0663464056705404 -0.22467673776049507 1.2714604324854466))
(2619    (1.4005764392370859 0.02160539032473336 -0.020355007396057556 0.14224507032233577 0.46625828228219196 0.5520490194011088 -0.06642603663336205 -0.22494881943224945 1.2721515256937628))
(2620    (1.4006859742611797 0.021626929052407828 -0.02026593968070217 0.14219596691449657 0.4657519460218046 0.5525846441990075 -0.06650570686440516 -0.22522094569831452 1.272842932014693))
(2621    (1.400795510769639 0.021648425236396027 -0.020176801144510054 0.14214684866085273 0.465245780804842 0.5531203950187871 -0.06658541638559878 -0.22549311663364088 1.2735346516211725))
(2622    (1.4009050487599173 0.021669878882522236 -0.020087591760584063 0.14209771554331097 0.4647397864698142 0.553656272005267 -0.06666516521888163 -0.22576533231318555 1.2742266846862127))
(2623    (1.4010145882294647 0.021691289996597602 -0.01999831150200829 0.14204856754377493 0.4642339628552944 0.5541922753032914 -0.06674495338620205 -0.22603759281191202 1.2749190313829002))
(2624    (1.4011241291757297 0.02171265858442014 -0.01990896034184807 0.141999404644145 0.46372830979991897 0.5547284050577281 -0.066824780909518 -0.22630989820479017 1.2756116918843976))
(2625    (1.401233671596158 0.02173398465177474 -0.01981953825314998 0.1419502268263185 0.46322282714238766 0.5552646614134688 -0.06690464781079718 -0.22658224856679646 1.2763046663639426))
(2626    (1.4013432154881937 0.021755268204433176 -0.019730045208941827 0.1419010340721894 0.4627175147214629 0.5558010445154293 -0.06698455411201688 -0.2268546439729138 1.2769979549948485))
(2627    (1.4014527608492782 0.021776509248154097 -0.01964048118223265 0.14185182636364863 0.4622123723759705 0.55633755450855 -0.06706449983516412 -0.22712708449813176 1.277691557950505))
(2628    (1.40156230767685 0.02179770778868303 -0.019550846146012695 0.14180260368258382 0.4617073999447991 0.5568741915377952 -0.06714448500223556 -0.22739957021744628 1.2783854754043769))
(2629    (1.4016718559683463 0.021818863831752397 -0.019461140073253436 0.14175336601087943 0.46120259726690005 0.557410955748153 -0.06722450963523756 -0.22767210120586 1.2790797075300053))
(2630    (1.4017814057212015 0.021839977383081507 -0.019371362936907537 0.14170411333041674 0.46069796418128794 0.5579478472846366 -0.06730457375618613 -0.22794467753838216 1.2797742545010067))
(2631    (1.401890956932848 0.021861048448376552 -0.01928151470990887 0.1416548456230738 0.46019350052704 0.5584848662922827 -0.06738467738710703 -0.22821729929002857 1.2804691164910738))
(2632    (1.4020005096007153 0.021882077033330623 -0.019191595365172513 0.14160556287072534 0.4596892061432961 0.5590220129161528 -0.06746482055003569 -0.2284899665358217 1.2811642936739744))
(2633    (1.4021100637222312 0.021903063143623714 -0.019101604875594706 0.14155626505524302 0.4591850808692591 0.5595592873013324 -0.06754500326701722 -0.22876267935079064 1.2818597862235537))
(2634    (1.4022196192948206 0.02192400678492271 -0.019011543214052896 0.14150695215849526 0.45868112454419435 0.5600966895929321 -0.06762522556010649 -0.2290354378099713 1.282555594313732))
(2635    (1.4023291763159071 0.021944907962881403 -0.018921410353405683 0.1414576241623471 0.45817733700742974 0.5606342199360862 -0.06770548745136803 -0.2293082419884061 1.2832517181185057))
(2636    (1.4024387347829106 0.021965766683140486 -0.018831206266492862 0.1414082810486605 0.45767371809835594 0.5611718784759538 -0.06778578896287615 -0.22958109196114435 1.2839481578119472))
(2637    (1.40254829469325 0.021986582951327563 -0.018740930926135373 0.14135892279929405 0.4571702676564259 0.5617096653577187 -0.06786613011671486 -0.229853987803242 1.2846449135682056))
(2638    (1.4026578560443408 0.02200735677305715 -0.018650584305135314 0.14130954939610318 0.4566669855211551 0.562247580726589 -0.06794651093497785 -0.23012692958976186 1.2853419855615056))
(2639    (1.4027674188335975 0.022028088153930668 -0.018560166376275933 0.14126016082094003 0.45616387153212157 0.5627856247277974 -0.06802693143976861 -0.23039991739577345 1.2860393739661482))
(2640    (1.4028769830584307 0.022048777099536464 -0.018469677112321628 0.1412107570556535 0.4556609255289654 0.5633237975066016 -0.06810739165320037 -0.23067295129635307 1.2867370789565111))
(2641    (1.40298654871625 0.022069423615449796 -0.018379116486017935 0.14116133808208917 0.4551581473513893 0.5638620992082835 -0.06818789159739609 -0.23094603136658395 1.2874351007070481))
(2642    (1.4030961158044617 0.022090027707232843 -0.01828848447009152 0.14111190388208944 0.4546555368391579 0.5644005299781499 -0.0682684312944885 -0.2312191576815561 1.288133439392289))
(2643    (1.403205684320471 0.02211058938043472 -0.018197781037250168 0.14106245443749338 0.4541530938320984 0.5649390899615327 -0.06834901076662005 -0.23149233031636646 1.2888320951868406))
(2644    (1.4033152542616794 0.02213110864059145 -0.018107006160182786 0.1410129897301368 0.4536508181700998 0.5654777793037885 -0.06842963003594299 -0.23176554934611882 1.2895310682653855))
(2645    (1.403424825625487 0.022151585493226 -0.018016159811559393 0.14096350974185218 0.45314870969311327 0.5660165981502983 -0.06851028912461933 -0.23203881484592387 1.2902303588026833))
(2646    (1.4035343984092916 0.02217201994384827 -0.017925241964031127 0.1409140144544688 0.4526467682411523 0.5665555466464685 -0.06859098805482089 -0.23231212689089933 1.2909299669735705))
(2647    (1.4036439726104881 0.022192411997955075 -0.017834252590230203 0.14086450384981256 0.45214499365429184 0.56709462493773 -0.06867172684872919 -0.2325854855561697 1.2916298929529586))
(2648    (1.4038871048131307 0.02187539525864286 -0.017587473636399842 0.14024984499419932 0.4516477244736267 0.5675186898596658 -0.06860401852624064 -0.23268014212880792 1.2923077544213117))
(2649    (1.4041306316995483 0.021558510785727368 -0.0173405659995732 0.13963560964630456 0.45115087045761154 0.5679427979825115 -0.0685362883773409 -0.23277489156315934 1.292985995069444))
(2650    (1.4043745531630571 0.021241758365368478 -0.017093529512993123 0.13902179737299059 0.45065443119134657 0.5683669494786515 -0.06846853634412832 -0.232869733877561 1.2936646150997468))
(2651    (1.404618869097268 0.020925137783859904 -0.016846364009888714 0.13840840774146768 0.45015840626029624 0.5687911445204301 -0.06840076236870045 -0.23296466909037566 1.2943436147146679))
(2652    (1.4048635793960063 0.020608648827643013 -0.01659906932345082 0.1377954403193428 0.4496627952502942 0.5692153832801393 -0.0683329663931532 -0.23305969722000974 1.2950229941167761))
(2653    (1.4051086839533116 0.020292291283306643 -0.016351645286831935 0.1371828946746192 0.44916759774754184 0.5696396659300191 -0.06826514835958082 -0.23315481828491277 1.2957027535087626))
(2654    (1.4053541826634375 0.019976064937586947 -0.016104091733146145 0.13657077037569623 0.4486728133386094 0.5700639926422577 -0.06819730821007595 -0.23325003230357783 1.2963828930934402))
(2655    (1.4056000754208515 0.019659969577367237 -0.015856408495469005 0.13595906699136878 0.44817844161043474 0.5704883635889917 -0.0681294458867295 -0.23334533929454127 1.2970634130737437))
(2656    (1.4058463621202362 0.0193440049896778 -0.01560859540683748 0.13534778409082704 0.44768448215032275 0.5709127789423054 -0.06806156133163066 -0.23344073927638276 1.2977443136527298))
(2657    (1.4060930426564866 0.019028170961695744 -0.015360652300249852 0.13473692124365613 0.44719093454594594 0.5713372388742326 -0.06799365448686684 -0.2335362322677255 1.2984255950335777))
(2658    (1.4063401169247118 0.018712467280744823 -0.015112579008665618 0.13412647801983563 0.4466977983853431 0.5717617435567547 -0.06792572529452362 -0.2336318182872358 1.2991072574195877))
(2659    (1.4065875848202352 0.018396893734295285 -0.014864375365005442 0.13351645398973935 0.4462050732569198 0.5721862931618023 -0.06785777369668482 -0.2337274973536236 1.2997893010141837))
(2660    (1.4068354462385915 0.018081450109963683 -0.014616041202151023 0.13290684872413483 0.4457127587494474 0.5726108878612542 -0.0677897996354323 -0.23382326948564194 1.3004717260209102))
(2661    (1.4070837010755308 0.01776613619551274 -0.014367576352945045 0.13229766179418315 0.4452208544520629 0.5730355278269388 -0.06772180305284609 -0.23391913470208725 1.3011545326434357))
(2662    (1.4073323492270153 0.017450951778851163 -0.014118980650191076 0.1316888927714384 0.44472935995426877 0.5734602132306331 -0.06765378389100422 -0.23401509302179935 1.3018377210855498))
(2663    (1.4075813905892198 0.01713589664803348 -0.013870253926653489 0.13108054122784737 0.4442382748459325 0.5738849442440633 -0.06758574209198284 -0.23411114446366138 1.3025212915511653))
(2664    (1.4078308250585325 0.016820970591259886 -0.013621396015057366 0.13047260673574923 0.443747598717286 0.5743097210389045 -0.06751767759785597 -0.23420728904659974 1.303205244244317))
(2665    (1.4080806525315537 0.01650617339687606 -0.01337240674808842 0.1298650888678751 0.44325733115892557 0.5747345437867816 -0.06744959035069567 -0.23430352678958416 1.3038895793691623))
(2666    (1.4083308729050965 0.016191504853373014 -0.013123285958392903 0.12925798719734777 0.44276747176181147 0.5751594126592683 -0.06738148029257192 -0.23439985771162766 1.3045742971299812))
(2667    (1.4085814860761865 0.01587696474938694 -0.012874033478577542 0.12865130129768126 0.4422780201172676 0.5755843278278882 -0.06731334736555256 -0.23449628183178667 1.3052593977311768))
(2668    (1.4088324919420605 0.01556255287369901 -0.012624649141209416 0.1280450307427805 0.44178897581698084 0.5760092894641141 -0.06724519151170331 -0.2345927991691608 1.3059448813772745))
(2669    (1.4090838904001692 0.015248269015235242 -0.012375132778815903 0.12743917510694092 0.44130033845300126 0.5764342977393693 -0.06717701267308772 -0.23468940974289296 1.3066307482729227))
(2670    (1.4093356813481732 0.014934112963066324 -0.012125484223884576 0.12683373396484818 0.4408121076177413 0.576859352825026 -0.0671088107917671 -0.2347861135721694 1.3073169986228923))
(2671    (1.4095878646839466 0.014620084506407461 -0.011875703308863133 0.12622870689157775 0.44032428290397563 0.577284454892407 -0.06704058580980056 -0.23488291067621966 1.3080036326320779))
(2672    (1.4098404403055733 0.014306183434618192 -0.011625789866159288 0.12562409346259454 0.4398368639048407 0.5777096041127845 -0.06697233766924487 -0.23497980107431646 1.3086906505054963))
(2673    (1.4100934081113508 0.013992409537202245 -0.01137574372814071 0.1250198932537526 0.43934985021383466 0.5781348006573817 -0.06690406631215456 -0.23507678478577593 1.3093780524482876))
(2674    (1.4103467679997854 0.013678762603807359 -0.01112556472713492 0.12441610584129464 0.43886324142481653 0.5785600446973711 -0.06683577168058173 -0.2351738618299573 1.3100658386657154))
(2675    (1.4106005198695972 0.013365242424225132 -0.010875252695429213 0.12381273080185182 0.4383770371320064 0.5789853364038761 -0.0667674537165762 -0.23527103222626325 1.3107540093631658))
(2676    (1.4108546636197155 0.013051848788390847 -0.010624807465270574 0.12320976771244324 0.43789123692998455 0.5794106759479701 -0.06669911236218529 -0.23536829599413955 1.3114425647461485))
(2677    (1.4111091991492812 0.012738581486383323 -0.010374228868865588 0.12260721615047578 0.43740584041369157 0.5798360635006781 -0.0666307475594539 -0.23546565315307535 1.3121315050202969))
(2678    (1.4113641263576469 0.01242544030842474 -0.010123516738380361 0.12200507569374348 0.4369208471784279 0.5802614992329742 -0.06656235925042449 -0.23556310372260297 1.312820830391367))
(2679    (1.4116194451443733 0.012112425044880472 -0.009872670905940415 0.12140334592042742 0.43643625681985293 0.5806869833157844 -0.06649394737713692 -0.23566064772229794 1.3135105410652386))
(2680    (1.4114900838332334 0.0120857005773953 -0.00968446096102538 0.12084917195879608 0.43630941748623836 0.5810319231560646 -0.06625254612034648 -0.23581298771799317 1.3136273160354908))
(2681    (1.4113607584403474 0.012058955818451313 -0.009496246331479394 0.12029518310931801 0.4361825551385013 0.581376790855239 -0.06601098595201399 -0.235965332188884 1.3137440670987368))
(2682    (1.41123146898699 0.012032190768851182 -0.00930802702202737 0.11974137938703965 0.4360556697853151 0.5817215864123234 -0.06576926687888744 -0.23611768113427306 1.3138607942689784))
(2683    (1.4111022154944055 0.012005405429402894 -0.009119803037386203 0.11918776080702327 0.43592876143536774 0.582066309826351 -0.06552738890771416 -0.23627003455346507 1.313977497560202))
(2684    (1.410972997983835 0.011978599800914586 -0.008931574382270496 0.1186343273843195 0.4358018300973458 0.5824109610963608 -0.06528535204524225 -0.2364223924457664 1.3140941769863965))
(2685    (1.4108438164765174 0.01195177388419455 -0.008743341061392544 0.11808107913396733 0.43567487577993486 0.5827555402213979 -0.06504315629822055 -0.2365747548104853 1.3142108325615527))
(2686    (1.4107146709936893 0.011924927680051232 -0.008555103079462355 0.11752801607099422 0.43554789849181963 0.5831000472005137 -0.06480080167339877 -0.236727121646932 1.3143274642996639))
(2687    (1.4105855615565845 0.011898061189293223 -0.008366860441187628 0.11697513821041595 0.43542089824168345 0.583444482032766 -0.06455828817752732 -0.23687949295441837 1.3144440722147248))
(2688    (1.4104564881864343 0.011871174412729269 -0.008178613151273769 0.11642244556723672 0.4352938750382089 0.5837888447172183 -0.06431561581735738 -0.23703186873225832 1.3145606563207326))
(2689    (1.4103274509044676 0.01184426735116827 -0.007990361214423881 0.11586993815644907 0.43516682889007713 0.5841331352529405 -0.06407278459964094 -0.23718424897976742 1.3146772166316867))
(2690    (1.4101984497319104 0.01181734000541927 -0.0078021046353387745 0.115317615993034 0.43503975980596865 0.5844773536390091 -0.06382979453113075 -0.2373366336962632 1.3147937531615879))
(2691    (1.4100694846899864 0.011790392376291465 -0.007613843418716952 0.11476547909196086 0.4349126677945625 0.584821499874506 -0.06358664561858028 -0.23748902288106502 1.3149102659244396))
(2692    (1.4099405557999172 0.011763424464594207 -0.007425577569254624 0.11421352746818746 0.4347855528645369 0.5851655739585199 -0.06334333786874384 -0.23764141653349405 1.3150267549342476))
(2693    (1.4098116630829212 0.011736436271136992 -0.007237307091645698 0.11366176113665993 0.43465841502456903 0.5855095758901453 -0.06309987128837645 -0.2377938146528733 1.315143220205019))
(2694    (1.4096828065602145 0.011709427796729465 -0.007049031990581782 0.11311018011231286 0.4345312542833347 0.5858535056684832 -0.06285624588423389 -0.2379462172385277 1.3152596617507635))
(2695    (1.4095539862530102 0.011682399042181425 -0.006860752270752187 0.11255878441006921 0.434404070649509 0.5861973632926402 -0.0626124616630727 -0.23809862428978393 1.3153760795854923))
(2696    (1.4094252021825204 0.011655350008302817 -0.00667246793684392 0.11200757404484038 0.4342768641317658 0.5865411487617298 -0.06236851863165022 -0.2382510358059706 1.3154924737232199))
(2697    (1.4092964543699529 0.011628280695903733 -0.0064841789935416875 0.11145654903152617 0.4341496347387778 0.5868848620748711 -0.062124416796724494 -0.23840345178641809 1.3156088441779616))
(2698    (1.4091677428365137 0.011601191105794417 -0.006295885445527901 0.11090570938501478 0.4340223824792169 0.5872285032311897 -0.061880156165054316 -0.23855587223045865 1.315725190963735))
(2699    (1.4090390676034064 0.011574081238785264 -0.006107587297482665 0.1103550551201828 0.4338951073617537 0.5875720722298172 -0.061635736743399255 -0.2387082971374264 1.3158415140945605))
(2700    (1.4089104286918315 0.011546951095686805 -0.005919284554083784 0.10980458625189528 0.4337678093950576 0.5879155690698913 -0.0613911585385196 -0.23886072650665718 1.3159578135844594))
(2701    (1.408781826122988 0.01151980067730973 -0.005730977220006768 0.10925430279500568 0.4336404885877973 0.5882589937505561 -0.061146421557176416 -0.2390131603374889 1.3160740894474565))
(2702    (1.4086532599180714 0.011492629984464873 -0.005542665299924818 0.10870420476435584 0.4335131449486403 0.5886023462709619 -0.06090152580613149 -0.23916559862926115 1.3161903416975778))
(2703    (1.4085247300982748 0.011465439017963215 -0.005354348798508838 0.10815429217477607 0.43338577848625276 0.5889456266302646 -0.060656471292147345 -0.2393180413813154 1.3163065703488508))
(2704    (1.4083962366847893 0.011438227778615882 -0.005166027720427428 0.10760456504108507 0.43325838920930004 0.589288834827627 -0.06041125802198725 -0.239470488592995 1.3164227754153064))
(2705    (1.4082677796988032 0.01141099626723415 -0.0049777020703468886 0.10705502337808996 0.43313097712644644 0.5896319708622176 -0.060165886002415195 -0.23962294026364508 1.3165389569109767))
(2706    (1.408139359161502 0.011383744484629433 -0.0047893718529312184 0.10650566720058634 0.43300354224635496 0.5899750347332112 -0.059920355240195934 -0.23977539639261267 1.3166551148498957))
(2707    (1.4080109750940686 0.011356472431613302 -0.0046010370728421105 0.10595649652335815 0.4328760845776878 0.5903180264397888 -0.05967466574209492 -0.2399278569792466 1.3167712492461006))
(2708    (1.4078826275176837 0.011329180108997467 -0.004412697734738962 0.10540751136117783 0.4327486041291058 0.5906609459811374 -0.05942881751487836 -0.24008032202289756 1.316887360113629))
(2709    (1.4077543164535253 0.01130186751759378 -0.004224353843278863 0.10485871172880623 0.432621100909269 0.59100379335645 -0.05918281056531314 -0.24023279152291807 1.3170034474665222))
(2710    (1.4076260419227695 0.011274534658214253 -0.0040360054031166005 0.10431009764099267 0.4324935749268361 0.5913465685649267 -0.058936644900166944 -0.24038526547866262 1.3171195113188225))
(2711    (1.4074978039465886 0.011247181531671025 -0.0038476524189046627 0.10376166911247485 0.43236602619046505 0.5916892716057726 -0.05869032052620814 -0.24053774388948737 1.3172355516845748))
(2712    (1.4073696025461537 0.011219808138776391 -0.0036592948952932323 0.10321342615797892 0.4322384547088123 0.5920319024781994 -0.05844383745020579 -0.24069022675475046 1.3173515685778256))
(2713    (1.4072414377426326 0.011192414480342786 -0.0034709328369301896 0.10266536879221952 0.4321108604905336 0.5923744611814252 -0.05819719567892971 -0.24084271407381178 1.3174675620126235))
(2714    (1.4071133095571902 0.011165000557182786 -0.003282566248461111 0.10211749702989967 0.4319832435442833 0.5927169477146739 -0.05795039521915043 -0.24099520584603307 1.3175835320030198))
(2715    (1.4069852180109899 0.011137566370109118 -0.00309419513452927 0.10156981088571088 0.43185560387871497 0.5930593620771758 -0.057703436077639184 -0.241147702070778 1.3176994785630674))
(2716    (1.4068571631251914 0.011110111919934648 -0.002905819499775637 0.10102231037433305 0.431727941502481 0.5934017042681671 -0.0574563182611679 -0.24130020274741198 1.3178154017068207))
(2717    (1.4067291449209534 0.011082637207472382 -0.0027174393488388782 0.10047499551043464 0.4316002564242325 0.5937439742868903 -0.05720904177650924 -0.24145270787530237 1.3179313014483374))
(2718    (1.4066011634194302 0.011055142233535473 -0.0025290546863553556 0.09992786630867241 0.4314725486526197 0.5940861721325941 -0.05696160663043656 -0.24160521745381824 1.318047177801676))
(2719    (1.4064732186417748 0.01102762699893722 -0.0023406655169591283 0.0993809227836917 0.4313448181962918 0.5944282978045332 -0.05671401282972395 -0.2417577314823307 1.3181630307808985))
(2720    (1.4063453106091377 0.011000091504491055 -0.0021522718452819498 0.09883416495012627 0.43121706506389684 0.5947703513019688 -0.05646626038114616 -0.24191024996021254 1.3182788604000675))
(2721    (1.4062174393426665 0.010972535751010563 -0.0019638736759532696 0.0982875928225983 0.4310892892640816 0.5951123326241676 -0.056218349291478655 -0.24206277288683845 1.318394666673248))
(2722    (1.406089604863506 0.010944959739309462 -0.0017754710136002336 0.09774120641571847 0.43096149080549206 0.5954542417704031 -0.05597027956749761 -0.24221530026158497 1.318510449614508))
(2723    (1.4059618071927993 0.010917363470201615 -0.0015870638628476814 0.09719500574408588 0.43083366969677295 0.5957960787399547 -0.055722051215979874 -0.24236783208383048 1.3186262092379162))
(2724    (1.4058340463516854 0.010889746944501025 -0.0013986522283181485 0.09664899082228813 0.430705825946568 0.5961378435321076 -0.055473664243703015 -0.2425203683529552 1.3187419455575446))
(2725    (1.4057063223613024 0.010862110163021835 -0.001210236114631865 0.09610316166490127 0.4305779595635197 0.5964795361461538 -0.05522511865744526 -0.24267290906834119 1.318857658587466))
(2726    (1.4055786352427857 0.010834453126578335 -0.0010218155264067564 0.09555751828648985 0.43045007055626977 0.5968211565813909 -0.054976414463985594 -0.2428254542293725 1.3189733483417572))
(2727    (1.405450985017267 0.010806775835984947 -0.0008333904682584418 0.09501206070160684 0.43032215893345843 0.5971627048371229 -0.05472755167010358 -0.24297800383543475 1.3190890148344945))
(2728    (1.4053233717058762 0.010779078292056234 -0.0006449609448002354 0.09446678892479367 0.430194224703725 0.5975041809126597 -0.05447853028257955 -0.24313055788591553 1.3192046580797576))
(2729    (1.4051957953297414 0.010751360495606904 -0.00045652696064314556 0.09392170297058032 0.43006626787570795 0.5978455848073178 -0.0542293503081945 -0.24328311638020444 1.3193202780916289))
(2730    (1.4050682559099867 0.010723622447451803 -0.0002680885203958744 0.0933768028534852 0.4299382884580443 0.5981869165204196 -0.0539800117537301 -0.24343567931769275 1.3194358748841917))
(2731    (1.4049407534677347 0.010695864148405912 -7.964562866481811e-05 0.09283208858801519 0.4298102864593702 0.5985281760512932 -0.053730514625968694 -0.24358824669777357 1.3195514484715316))
(2732    (1.4048132880241047 0.010668085599284356 0.00010880170994593345 0.09228756018866562 0.42968226188832065 0.5988693633992735 -0.05348085893169331 -0.24374081851984192 1.319666998867737))
(2733    (1.4046858596002143 0.010640286800902394 0.00029725349083459685 0.09174321766992037 0.42955421475352945 0.5992104785637014 -0.05323104467768765 -0.24389339478329464 1.3197825260868974))
(2734    (1.4045584682171783 0.010612467754075426 0.00048570970940169534 0.09119906104625178 0.42942614506362947 0.5995515215439237 -0.052981071870736064 -0.24404597548753043 1.3198980301431045))
